Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities,Latitude,Longitude
Afghanistan,Jowzjan,Khanaqa,AFG,AF2803,AF28,January,2017,0,0,36.783951,66.128518
Afghanistan,Ghor,Lal Wa Sar Jangal,AFG,AF2307,AF23,January,2017,0,0,34.604258,66.2741
Afghanistan,Kunduz,Kunduz,AFG,AF1901,AF19,January,2017,22,101,36.796657,68.858742
Afghanistan,Samangan,Hazrat-e-Sultan,AFG,AF2002,AF20,January,2017,3,8,36.4340924,67.9846745
Afghanistan,Nimruz,Khashrod,AFG,AF3405,AF34,January,2017,27,71,31.735881,62.910369
Afghanistan,Badakhshan,Shuhada,AFG,AF1712,AF17,January,2017,0,0,37.104261,71.163764
Afghanistan,Nuristan,Bargi Matal,AFG,AF1608,AF16,January,2017,0,0,35.79649,71.2590174
Afghanistan,Kunduz,Dasht-e-Archi,AFG,AF1906,AF19,January,2017,3,4,36.963604,69.157287
Afghanistan,Paktika,Zarghun Shahr,AFG,AF1207,AF12,January,2017,0,0,32.853675,68.477821
Afghanistan,Jowzjan,Aqchah,AFG,AF2807,AF28,January,2017,0,0,36.904111,66.208041
Afghanistan,Takhar,Farkhar,AFG,AF1808,AF18,January,2017,0,0,36.469899,69.960827
Afghanistan,Helmand,Nahr-i-Saraj,AFG,AF3004,AF30,January,2017,20,63,31.820894,64.570048
Afghanistan,Takhar,Eshkamesh,AFG,AF1811,AF18,January,2017,0,0,36.3852832,69.3151823
Afghanistan,Ghazni,Waghaz,AFG,AF1104,AF11,January,2017,1,0,33.409127,68.211953
Afghanistan,Kunar,Dangam,AFG,AF1512,AF15,January,2017,4,0,35.002093,71.437221
Afghanistan,Kabul,Farza,AFG,AF0112,AF01,January,2017,0,0,34.794016,69.017701
Afghanistan,Kabul,Guldara,AFG,AF0111,AF01,January,2017,0,0,34.748013,68.995308
Afghanistan,Herat,Gulran,AFG,AF3208,AF32,January,2017,0,0,35.134036,61.57135
Afghanistan,Laghman,Alingar,AFG,AF0704,AF07,January,2017,0,0,34.817499,70.410769
Afghanistan,Paktika,Omna,AFG,AF1206,AF12,January,2017,2,0,32.8942,68.813259
Afghanistan,Kunar,Mara wara,AFG,AF1502,AF15,January,2017,2,0,34.95,71.133333
Afghanistan,Daykundi,Khedir,AFG,AF2404,AF24,January,2017,0,0,33.897949,65.7770887
Afghanistan,Bamyan,Bamyan,AFG,AF1001,AF10,January,2017,0,0,34.794631,67.684334
Afghanistan,Kunar,Bar Kunar,AFG,AF1508,AF15,January,2017,0,0,35.071868,71.37769
Afghanistan,Badakhshan,Baharak,AFG,AF1706,AF17,January,2017,2,19,37.0467005,70.8704794
Afghanistan,Khost,Qalandar,AFG,AF1410,AF14,January,2017,2,0,33.491869,69.658717
Afghanistan,Balkh,Zari,AFG,AF2115,AF21,January,2017,0,0,35.8567217,66.7570267
Afghanistan,Kunar,Watapoor,AFG,AF1503,AF15,January,2017,1,0,34.95,71.133333
Afghanistan,Nangarhar,Muhmand Dara,AFG,AF0617,AF06,January,2017,1,0,34.204757,70.984181
Afghanistan,Parwan,Salang,AFG,AF0306,AF03,January,2017,0,0,35.276921,69.151311
Afghanistan,Paktika,Barmal,AFG,AF1214,AF12,January,2017,2,5,32.71433,69.275053
Afghanistan,Balkh,Dawlat Abad,AFG,AF2109,AF21,January,2017,0,0,36.5268933,65.0327823
Afghanistan,Nangarhar,Rodat,AFG,AF0607,AF06,January,2017,8,72,34.273006,70.568225
Afghanistan,Panjshir,Bazarak,AFG,AF0801,AF08,January,2017,0,0,35.3428593,69.5139925
Afghanistan,Paktia,Jaji,AFG,AF1307,AF13,January,2017,0,0,33.9818763,69.6859755
Afghanistan,Herat,Kushk-i-Kuhna,AFG,AF3210,AF32,January,2017,10,6,34.8706638,62.547461
Afghanistan,Balkh,Chimtal,AFG,AF2108,AF21,January,2017,1,6,36.5866525,66.6880364
Afghanistan,Faryab,Qurghan,AFG,AF2912,AF29,January,2017,0,0,37.035864,64.942345
Afghanistan,Panjshir,Hissa-e-Awal (Khinj),AFG,AF0804,AF08,January,2017,0,0,35.4338536,69.7930899
Afghanistan,Kabul,Estalef,AFG,AF0113,AF01,January,2017,0,0,34.8514125,69.0275717
Afghanistan,Badakhshan,Tagab,AFG,AF1717,AF17,January,2017,0,0,36.48276,70.349632
Afghanistan,Logar,Khoshi,AFG,AF0504,AF05,January,2017,0,0,34.001255,69.274821
Afghanistan,Ghazni,Ghazni,AFG,AF1101,AF11,January,2017,11,16,33.5284427,68.4422677
Afghanistan,Faryab,Andkhoy,AFG,AF2913,AF29,January,2017,0,0,36.852884,65.285764
Afghanistan,Bamyan,Waras,AFG,AF1007,AF10,January,2017,0,0,34.151347,66.973499
Afghanistan,Nangarhar,Kuzkunar,AFG,AF0606,AF06,January,2017,1,0,34.559275,70.606808
Afghanistan,Nimruz,Kang,AFG,AF3402,AF34,January,2017,0,0,31.3211,61.835166
Afghanistan,Logar,Charkh,AFG,AF0503,AF05,January,2017,8,18,33.8174375,68.898277
Afghanistan,Faryab,Maimana,AFG,AF2901,AF29,January,2017,4,15,36.5268933,65.0327823
Afghanistan,Zabul,Kakar,AFG,AF2611,AF26,January,2017,1,21,32.860043,67.181449
Afghanistan,Baghlan,Baghlan-e-Jadeed,AFG,AF0905,AF09,January,2017,3,1,35.75,69.0
Afghanistan,Ghazni,Khwaja Omari,AFG,AF1103,AF11,January,2017,0,0,33.675469,68.421723
Afghanistan,Takhar,Warsaj,AFG,AF1813,AF18,January,2017,0,0,36.095972,70.138821
Afghanistan,Ghazni,Khugyani,AFG,AF1102,AF11,January,2017,0,0,33.559046,68.298941
Afghanistan,Balkh,Mazar-e-Sharif,AFG,AF2101,AF21,January,2017,2,0,36.7090366,67.1114085
Afghanistan,Badakhshan,Faiz Abad,AFG,AF1701,AF17,January,2017,8,16,36.8040254,71.367658
Afghanistan,Urozgan,Chora,AFG,AF2503,AF25,January,2017,8,23,32.930052,66.262706
Afghanistan,Zabul,Daichopan,AFG,AF2607,AF26,January,2017,1,21,32.613208,66.691227
Afghanistan,Khost,Nadir Shah Kot,AFG,AF1406,AF14,January,2017,0,0,33.381189,69.682647
Afghanistan,Parwan,Charikar,AFG,AF0301,AF03,January,2017,3,5,34.988185,69.142042
Afghanistan,Kandahar,Arghistan,AFG,AF2708,AF27,January,2017,0,0,31.520906,66.554269
Afghanistan,Kabul,Kalakan,AFG,AF0110,AF01,January,2017,0,0,34.762507,69.175586
Afghanistan,Laghman,Dawlat Shah,AFG,AF0705,AF07,January,2017,1,0,35.035862,69.99947
Afghanistan,Khost,Tanay,AFG,AF1404,AF14,January,2017,0,0,33.2516449,69.8699493
Afghanistan,Ghor,Taywara,AFG,AF2308,AF23,January,2017,0,0,33.4633888,64.3931858
Afghanistan,Nangarhar,Behsud,AFG,AF0602,AF06,January,2017,3,5,34.442764,70.50899
Afghanistan,Farah,Bakwa,AFG,AF3308,AF33,January,2017,4,28,32.214779,62.880928
Afghanistan,Herat,Kohsan,AFG,AF3213,AF32,January,2017,0,0,34.613259,61.1662
Afghanistan,Khost,Tirzayee,AFG,AF1408,AF14,January,2017,1,0,33.4014634,69.8912294
Afghanistan,Nuristan,Duab,AFG,AF1605,AF16,January,2017,0,0,35.635487,67.817259
Afghanistan,Bamyan,Shebar,AFG,AF1002,AF10,January,2017,0,0,34.7969869,67.5073393
Afghanistan,Badakhshan,Yawan,AFG,AF1709,AF17,January,2017,0,0,37.528151,70.380443
Afghanistan,Paktika,Nika,AFG,AF1213,AF12,January,2017,0,0,33.206518,69.240034
Afghanistan,Badghis,Bala Murghab,AFG,AF3105,AF31,January,2017,4,0,35.467372,63.472159
Afghanistan,Khost,Manduzay,AFG,AF1402,AF14,January,2017,2,3,33.4014634,69.8912294
Afghanistan,Ghor,Tulak,AFG,AF2309,AF23,January,2017,0,0,34.009208,63.714171
Afghanistan,Nuristan,Mandol,AFG,AF1607,AF16,January,2017,0,0,35.401354,70.247598
Afghanistan,Ghazni,Andar,AFG,AF1107,AF11,January,2017,19,12,33.305843,68.446963
Afghanistan,Kandahar,Maruf,AFG,AF2715,AF27,January,2017,7,5,31.446305,67.252742
Afghanistan,Badghis,Ab Kamari,AFG,AF3102,AF31,January,2017,1,0,34.925091,62.901713
Afghanistan,Kandahar,Daman,AFG,AF2703,AF27,January,2017,0,0,31.2911748,65.783469
Afghanistan,Kandahar,Arghandab,AFG,AF2702,AF27,January,2017,16,76,31.7752905,65.6641793
Afghanistan,Laghman,Mehterlam,AFG,AF0701,AF07,January,2017,6,5,34.783333,70.183333
Afghanistan,Parwan,Shaykh Ali,AFG,AF0310,AF03,January,2017,0,0,34.946788,68.418891
Afghanistan,Baghlan,Khost Wa Firing,AFG,AF0913,AF09,January,2017,0,0,35.904721,69.664786
Afghanistan,Takhar,Darqad,AFG,AF1815,AF18,January,2017,0,0,37.45379,69.499007
Afghanistan,Paktia,Wuza Zadran,AFG,AF1305,AF13,January,2017,0,0,33.373602,69.406975
Afghanistan,Ghor,Dawlatyar,AFG,AF2303,AF23,January,2017,0,0,34.580199,65.751475
Afghanistan,Kandahar,Miyanishin,AFG,AF2713,AF27,January,2017,0,0,32.381034,66.336451
Afghanistan,Logar,Puli Alam,AFG,AF0501,AF05,January,2017,11,3,33.9815114,69.0640012
Afghanistan,Kapisa,Hissa-e-Duwumi Kohistan,AFG,AF0202,AF02,January,2017,0,0,34.905556,69.741667
Afghanistan,Paktika,Sharan,AFG,AF1201,AF12,January,2017,1,2,33.200177,68.728497
Afghanistan,Nangarhar,Sher Zad,AFG,AF0619,AF06,January,2017,2,0,34.220389,70.3800314
Afghanistan,Panjshir,Shutul,AFG,AF0806,AF08,January,2017,0,0,35.4338536,69.7930899
Afghanistan,Helmand,Nawa-i-Barikzayi,AFG,AF3003,AF30,January,2017,3,1,31.0,64.0
Afghanistan,Paktika,Yosuf Khel,AFG,AF1203,AF12,January,2017,2,0,33.0400575,68.6272841
Afghanistan,Kabul,Paghman,AFG,AF0102,AF01,January,2017,0,0,34.54808,68.937163
Afghanistan,Kunar,Sawkai,AFG,AF1509,AF15,January,2017,0,0,34.95,71.133333
Afghanistan,Faryab,Khani Charbagh,AFG,AF2914,AF29,January,2017,0,0,37.110989,65.229689
Afghanistan,Kunar,Chapa Dara,AFG,AF1513,AF15,January,2017,0,0,34.959001,70.703226
Afghanistan,Badakhshan,Kufab,AFG,AF1721,AF17,January,2017,0,0,37.943122,70.691406
Afghanistan,Nimruz,Char Burjak,AFG,AF3404,AF34,January,2017,0,0,30.2801097,62.0592888
Afghanistan,Kabul,Shakar Dara,AFG,AF0106,AF01,January,2017,0,0,34.6234003,69.0331636
Afghanistan,Ghazni,Zanakhan,AFG,AF1108,AF11,January,2017,0,0,33.67916,68.665904
Afghanistan,Kunar,Ghazi Abad,AFG,AF1511,AF15,January,2017,7,0,34.6659206,70.7481054
Afghanistan,Zabul,Shemel Zayi,AFG,AF2610,AF26,January,2017,6,27,32.3068942,67.129904
Afghanistan,Daykundi,Nili,AFG,AF2401,AF24,January,2017,0,0,33.7582445,66.074779
Afghanistan,Paktika,Yahya Khel,AFG,AF1204,AF12,January,2017,0,0,32.923075,68.662351
Afghanistan,Kandahar,Ghorak,AFG,AF2709,AF27,January,2017,0,0,32.043898,65.195661
Afghanistan,Ghazni,Nawa,AFG,AF1119,AF11,January,2017,6,23,32.3591713,67.9171794
Afghanistan,Ghor,Shahrak,AFG,AF2306,AF23,January,2017,0,0,34.102391,64.335514
Afghanistan,Kabul,Surubi,AFG,AF0115,AF01,January,2017,3,0,34.6527692,69.7207148
Afghanistan,Daykundi,Kejran,AFG,AF2408,AF24,January,2017,0,0,33.725113,66.2196554
Afghanistan,Nimruz,Zaranj,AFG,AF3401,AF34,January,2017,12,59,30.9317531,62.0020915
Afghanistan,Badakhshan,Yamgan,AFG,AF1718,AF17,January,2017,1,1,36.436843,70.791308
Afghanistan,Kabul,Deh Sabz,AFG,AF0105,AF01,January,2017,0,0,34.665549,69.307999
Afghanistan,Daykundi,Shahristan,AFG,AF2402,AF24,January,2017,0,0,33.7160263,66.4516779
Afghanistan,Ghor,Chighcheran,AFG,AF2301,AF23,January,2017,0,0,34.1605257,64.9201949
Afghanistan,Herat,Herat,AFG,AF3201,AF32,January,2017,3,1,34.3669836,62.2580688
Afghanistan,Baghlan,Tala Wa Barfak,AFG,AF0911,AF09,January,2017,1,7,35.275246,68.380681
Afghanistan,Parwan,Bagram,AFG,AF0302,AF03,January,2017,1,0,34.923949,69.330693
Afghanistan,Jowzjan,Mardyan,AFG,AF2809,AF28,January,2017,0,0,37.052169,66.328821
Afghanistan,Balkh,Balkh,AFG,AF2106,AF21,January,2017,1,1,36.815634,66.890143
Afghanistan,Daykundi,Sang-e-Takht,AFG,AF2407,AF24,January,2017,0,0,34.172735,65.9642349
Afghanistan,Takhar,Kalafgan,AFG,AF1807,AF18,January,2017,0,0,36.7972515,69.9035897
Afghanistan,Baghlan,Deh Salah,AFG,AF0908,AF09,January,2017,0,0,35.6875816,69.3138591
Afghanistan,Balkh,Shortepa,AFG,AF2112,AF21,January,2017,0,0,37.256451,66.85125
Afghanistan,Takhar,Khwaja Ghar,AFG,AF1809,AF18,January,2017,0,0,37.018272,69.397963
Afghanistan,Samangan,Dara Sof Balla,AFG,AF2007,AF20,January,2017,0,0,36.0,67.666667
Afghanistan,Kunduz,Khan Abad,AFG,AF1904,AF19,January,2017,4,4,36.603113,69.104049
Afghanistan,Badakhshan,Khwahan,AFG,AF1720,AF17,January,2017,0,0,37.837201,70.394036
Afghanistan,Wardak,Maidan Shahr,AFG,AF0401,AF04,January,2017,2,11,34.4378512,68.8318959
Afghanistan,Herat,Kushk,AFG,AF3207,AF32,January,2017,1,3,35.004429,62.239855
Afghanistan,Kunduz,Qala-e-Zal,AFG,AF1907,AF19,January,2017,1,5,37.0343058,68.4401046
Afghanistan,Baghlan,Burka,AFG,AF0910,AF09,January,2017,5,10,36.208589,69.1866416
Afghanistan,Kunar,Asad Abad,AFG,AF1501,AF15,January,2017,5,10,34.95,71.133333
Afghanistan,Paktika,Wormamay,AFG,AF1218,AF12,January,2017,0,0,31.933582,68.834878
Afghanistan,Paktia,Dand Patan,AFG,AF1311,AF13,January,2017,1,0,33.79173,69.910832
Afghanistan,Badakhshan,Darayim,AFG,AF1707,AF17,January,2017,0,0,36.87213,70.466455
Afghanistan,Zabul,Qalat,AFG,AF2601,AF26,January,2017,2,8,32.209783,66.999194
Afghanistan,Herat,Enjil,AFG,AF3202,AF32,January,2017,1,1,34.301566,62.2465282
Afghanistan,Kandahar,Panjwayee,AFG,AF2704,AF27,January,2017,0,0,30.9910033,65.7068525
Afghanistan,Faryab,Kohistan,AFG,AF2910,AF29,January,2017,1,0,35.334059,64.922904
Afghanistan,Faryab,Qaram Qul,AFG,AF2911,AF29,January,2017,0,0,35.6481166,64.8808667
Afghanistan,Wardak,Jalrez,AFG,AF0403,AF04,January,2017,0,0,34.525025,68.582346
Afghanistan,Kunar,Narang Wa Badil,AFG,AF1504,AF15,January,2017,0,0,34.95,71.133333
Afghanistan,Kunar,Shigal,AFG,AF1506,AF15,January,2017,2,0,35.036301,71.225047
Afghanistan,Balkh,Kishindeh,AFG,AF2114,AF21,January,2017,0,0,36.005176,66.922343
Afghanistan,Farah,Farah,AFG,AF3301,AF33,January,2017,15,20,32.244527,62.228784
Afghanistan,Badakhshan,Raghistan,AFG,AF1714,AF17,January,2017,0,0,37.660787,70.67346
Afghanistan,Zabul,Atghar,AFG,AF2608,AF26,January,2017,0,0,31.724984,67.385067
Afghanistan,Herat,Guzera,AFG,AF3203,AF32,January,2017,0,0,34.1577182,62.2905676
Afghanistan,Kandahar,Nesh,AFG,AF2712,AF27,January,2017,3,0,32.388567,65.705073
Afghanistan,Daykundi,Ishterlai,AFG,AF2403,AF24,January,2017,0,0,33.725113,66.2196554
Afghanistan,Kandahar,Zhire,AFG,AF2705,AF27,January,2017,0,0,30.9910033,65.7068525
Afghanistan,Jowzjan,Faizabad,AFG,AF2808,AF28,January,2017,0,0,36.704519,66.32969
Afghanistan,Faryab,Pashtun Kot,AFG,AF2902,AF29,January,2017,2,0,35.8243765,64.8229153
Afghanistan,Khost,Musa Khel,AFG,AF1405,AF14,January,2017,0,0,33.583857,69.681859
Afghanistan,Baghlan,Khinjan,AFG,AF0906,AF09,January,2017,0,0,35.47131,68.973603
Afghanistan,Paktika,Dila,AFG,AF1216,AF12,January,2017,0,0,32.563758,68.131147
Afghanistan,Farah,Khak-i-Safed,AFG,AF3303,AF33,January,2017,1,0,32.654224,62.10434
Afghanistan,Ghazni,Rashidan,AFG,AF1109,AF11,January,2017,0,0,33.697579,68.147588
Afghanistan,Wardak,Nerkh,AFG,AF0402,AF04,January,2017,0,0,34.3206,68.764411
Afghanistan,Kandahar,Khakrez,AFG,AF2707,AF27,January,2017,2,7,32.010754,65.503351
Afghanistan,Paktika,Mata Khan,AFG,AF1202,AF12,January,2017,1,0,33.297048,68.886112
Afghanistan,Badakhshan,Tashkan,AFG,AF1711,AF17,January,2017,0,0,36.77022,70.395913
Afghanistan,Khost,Shamul,AFG,AF1412,AF14,January,2017,1,0,33.315326,69.532119
Afghanistan,Nangarhar,Bati Kot,AFG,AF0609,AF06,January,2017,17,14,34.289385,70.756531
Afghanistan,Kandahar,Shah Wali Kot,AFG,AF2706,AF27,January,2017,8,4,32.07954,66.005729
Afghanistan,Helmand,Nad Ali,AFG,AF3002,AF30,January,2017,22,109,31.6434234,64.237812
Afghanistan,Paktia,Shwak,AFG,AF1304,AF13,January,2017,0,0,33.452098,69.370303
Afghanistan,Kunduz,Hazrati Imam Sahib,AFG,AF1905,AF19,January,2017,2,3,36.8707187,68.7563528
Afghanistan,Daykundi,Kiti,AFG,AF2405,AF24,January,2017,0,0,33.5599485,65.6459796
Afghanistan,Kandahar,Maiwand,AFG,AF2710,AF27,January,2017,17,66,31.58363,64.993325
Afghanistan,Herat,Karrukh,AFG,AF3204,AF32,January,2017,0,0,34.1577182,62.2905676
Afghanistan,Khost,Khost,AFG,AF1401,AF14,January,2017,7,0,33.340455,70.003804
Afghanistan,Nangarhar,Hesarak,AFG,AF0621,AF06,January,2017,4,0,34.279479,69.768717
Afghanistan,Ghazni,Deh Yak,AFG,AF1105,AF11,January,2017,3,0,33.4571456,68.6756926
Afghanistan,Kabul,Qarabagh,AFG,AF0114,AF01,January,2017,0,0,34.849386,69.176297
Afghanistan,Paktika,Wazakhwah,AFG,AF1217,AF12,January,2017,2,0,32.3936231,68.7036514
Afghanistan,Helmand,Lashkargah,AFG,AF3001,AF30,January,2017,27,103,31.5496641,64.5522912
Afghanistan,Parwan,Koh-e-Safi,AFG,AF0308,AF03,January,2017,0,0,34.760578,69.472189
Afghanistan,Kandahar,Kandahar,AFG,AF2701,AF27,January,2017,7,16,31.507325,65.714941
Afghanistan,Laghman,Qarghayee,AFG,AF0702,AF07,January,2017,7,3,34.783333,70.183333
Afghanistan,Helmand,Reg-i-Khan Nishin,AFG,AF3011,AF30,January,2017,1,16,31.0,64.0
Afghanistan,Balkh,Sholgara,AFG,AF2107,AF21,January,2017,1,2,36.303201,66.864645
Afghanistan,Jowzjan,Khwaja Dukoh,AFG,AF2802,AF28,January,2017,0,0,36.7891939,65.7141354
Afghanistan,Faryab,Bilchiragh,AFG,AF2905,AF29,January,2017,0,0,35.88083,65.453377
Afghanistan,Badakhshan,Nesay,AFG,AF1727,AF17,January,2017,0,0,36.8040254,71.367658
Afghanistan,Urozgan,Dehraoud,AFG,AF2502,AF25,January,2017,0,0,32.8129681,66.0183185
Afghanistan,Ghazni,Muqur,AFG,AF1115,AF11,January,2017,4,8,32.940346,67.781802
Afghanistan,Logar,Kharwar,AFG,AF0506,AF05,January,2017,0,0,33.694954,68.892803
Afghanistan,Badakhshan,Shahri Buzurg,AFG,AF1713,AF17,January,2017,0,0,37.341232,70.135468
Afghanistan,Wardak,Sayyid Abad,AFG,AF0405,AF04,January,2017,9,0,34.3191345,68.3360426
Afghanistan,Paktia,Jani Khel,AFG,AF1309,AF13,January,2017,1,0,33.655357,69.786578
Afghanistan,Farah,Pushtrud,AFG,AF3302,AF33,January,2017,5,3,32.607111,62.671011
Afghanistan,Khost,Spera,AFG,AF1411,AF14,January,2017,0,0,33.15664,69.491204
Afghanistan,Laghman,Alishing,AFG,AF0703,AF07,January,2017,3,0,34.825481,70.084213
Afghanistan,Helmand,Baghran,AFG,AF3012,AF30,January,2017,0,0,33.014064,65.042082
Afghanistan,Kabul,Bagrami,AFG,AF0104,AF01,January,2017,0,0,34.483553,69.336171
Afghanistan,Jowzjan,Mingajik,AFG,AF2804,AF28,January,2017,0,0,37.055284,65.989097
Afghanistan,Kandahar,Shorabak,AFG,AF2714,AF27,January,2017,0,0,30.168419,66.040621
Afghanistan,Daykundi,Miramor,AFG,AF2406,AF24,January,2017,0,0,33.8050984,67.0466319
Afghanistan,Nangarhar,Lalpoor,AFG,AF0618,AF06,January,2017,3,4,34.333393,71.024591
Afghanistan,Urozgan,Shahidhassas,AFG,AF2504,AF25,January,2017,2,3,32.8129681,66.0183185
Afghanistan,Khost,Jaji Maidan,AFG,AF1413,AF14,January,2017,0,0,33.640774,70.078882
Afghanistan,Nangarhar,Deh Bala,AFG,AF0610,AF06,January,2017,8,40,34.088452,70.443818
Afghanistan,Herat,Pashtun Zarghun,AFG,AF3206,AF32,January,2017,1,2,34.1843,62.754605
Afghanistan,Nangarhar,Achin,AFG,AF0615,AF06,January,2017,12,66,34.0454314,70.6692329
Afghanistan,Logar,Azra,AFG,AF0507,AF05,January,2017,0,0,34.1078498,69.6028833
Afghanistan,Herat,Obe,AFG,AF3212,AF32,January,2017,0,0,34.36058,63.250427
Afghanistan,Zabul,Arghandab,AFG,AF2605,AF26,January,2017,7,9,32.511956,66.987372
Afghanistan,Kunar,Sar Kani,AFG,AF1505,AF15,January,2017,14,0,34.750613,71.118641
Afghanistan,Wardak,Chak-e-Wardak,AFG,AF0404,AF04,January,2017,1,0,34.108224,68.490564
Afghanistan,Jowzjan,Qarqin,AFG,AF2810,AF28,January,2017,0,0,37.291421,66.094429
Afghanistan,Parwan,Sayyid Khel,AFG,AF0304,AF03,January,2017,0,0,35.04683,69.262118
Afghanistan,Kapisa,Mahmood Raqi,AFG,AF0201,AF02,January,2017,4,13,34.905556,69.741667
Afghanistan,Kapisa,Tagab,AFG,AF0206,AF02,January,2017,23,38,34.794559,69.679304
Afghanistan,Nangarhar,Surkh Rud,AFG,AF0603,AF06,January,2017,6,2,34.220389,70.3800314
Afghanistan,Balkh,Dehdadi,AFG,AF2103,AF21,January,2017,1,0,36.636876,67.007347
Afghanistan,Parwan,Ghurband,AFG,AF0307,AF03,January,2017,0,0,34.9797014,68.9146703
Afghanistan,Nimruz,Asl-i-chakhansur,AFG,AF3403,AF34,January,2017,0,0,30.7753811,62.4793088
Afghanistan,Farah,Gulistan,AFG,AF3310,AF33,January,2017,1,0,32.6524371,63.6100013
Afghanistan,Jowzjan,Qush Tepa,AFG,AF2805,AF28,January,2017,3,4,36.209716,65.363455
Afghanistan,Badghis,Qala-i-Now,AFG,AF3101,AF31,January,2017,0,0,34.810696,63.123529
Afghanistan,Kandahar,Reg,AFG,AF2716,AF27,January,2017,0,0,30.122645,65.173492
Afghanistan,Sar-e Pol,Balkhab,AFG,AF2207,AF22,January,2017,0,0,35.457987,66.602255
Afghanistan,Nangarhar,Darah-e-Noor,AFG,AF0612,AF06,January,2017,0,0,34.220389,70.3800314
Afghanistan,Herat,Ghoryan,AFG,AF3211,AF32,January,2017,0,0,34.18233,61.16269
Afghanistan,Faryab,Almar,AFG,AF2904,AF29,January,2017,10,102,35.956008,64.278347
Afghanistan,Herat,Chishti Sharif,AFG,AF3216,AF32,January,2017,0,0,34.445154,63.957314
Afghanistan,Ghazni,Gelan,AFG,AF1117,AF11,January,2017,2,0,32.7190415,67.6824844
Afghanistan,Nangarhar,Pachir Waagam,AFG,AF0611,AF06,January,2017,16,19,34.220389,70.3800314
Afghanistan,Paktika,Jani Khel,AFG,AF1209,AF12,January,2017,1,0,32.665123,68.480505
Afghanistan,Herat,Fersi,AFG,AF3215,AF32,January,2017,0,0,34.1577182,62.2905676
Afghanistan,Baghlan,Pul-i-Khumri,AFG,AF0901,AF09,January,2017,2,9,36.099968,68.6404382
Afghanistan,Parwan,Jabulussaraj,AFG,AF0305,AF03,January,2017,0,0,34.9797014,68.9146703
Afghanistan,Badghis,Muqur,AFG,AF3103,AF31,January,2017,5,0,35.170057,63.105087
Afghanistan,Helmand,Dishu,AFG,AF3013,AF30,January,2017,1,0,29.879172,63.174398
Afghanistan,Balkh,Marmul,AFG,AF2105,AF21,January,2017,0,0,36.634699,67.335026
Afghanistan,Jowzjan,Sheberghan,AFG,AF2801,AF28,January,2017,2,6,36.5816654,65.7274006
Afghanistan,Helmand,Musa Qala,AFG,AF3009,AF30,January,2017,1,15,32.4571676,64.7300131
Afghanistan,Zabul,Mizan,AFG,AF2604,AF26,January,2017,3,1,32.178858,66.506313
Afghanistan,Kandahar,Spin Boldak,AFG,AF2711,AF27,January,2017,6,19,30.987916,66.169753
Afghanistan,Sar-e Pol,Kohistanat,AFG,AF2203,AF22,January,2017,2,8,35.438343,65.936469
Afghanistan,Panjshir,Paryan,AFG,AF0807,AF08,January,2017,0,0,35.6433172,70.0032581
Afghanistan,Paktika,Ziruk,AFG,AF1212,AF12,January,2017,2,0,33.155823,69.326833
Afghanistan,Kapisa,Koh Band,AFG,AF0203,AF02,January,2017,2,1,35.10575,69.473416
Afghanistan,Takhar,Yangi Qala,AFG,AF1817,AF18,January,2017,0,0,37.4695108,69.6208553
Afghanistan,Nangarhar,Goshta,AFG,AF0614,AF06,January,2017,2,0,34.448441,70.86699
Afghanistan,Kunduz,Chahar Darah,AFG,AF1902,AF19,January,2017,1,4,36.654405,68.567288
Afghanistan,Faryab,Qaisar,AFG,AF2907,AF29,January,2017,7,69,35.641366,64.279081
Afghanistan,Nuristan,Waygal,AFG,AF1602,AF16,January,2017,0,0,35.225614,71.026234
Afghanistan,Nangarhar,Jalalabad,AFG,AF0601,AF06,January,2017,9,10,34.430195,70.460128
Afghanistan,Urozgan,Tirinkot,AFG,AF2501,AF25,January,2017,18,138,32.8129681,66.0183185
Afghanistan,Parwan,Surkhi Parsa,AFG,AF0309,AF03,January,2017,0,0,34.765468,68.625679
Afghanistan,Kabul,Khak-e-Jabar,AFG,AF0109,AF01,January,2017,0,0,34.364943,69.433654
Afghanistan,Badakhshan,Wardooj,AFG,AF1716,AF17,January,2017,0,0,36.8040254,71.367658
Afghanistan,Sar-e Pol,Sar-e-Pul,AFG,AF2201,AF22,January,2017,5,29,36.29894,66.007414
Afghanistan,Takhar,Bangi,AFG,AF1804,AF18,January,2017,0,0,36.613374,69.33807
Afghanistan,Badakhshan,Shiki,AFG,AF1724,AF17,January,2017,0,0,38.206408,70.651787
Afghanistan,Paktia,Ahmadabad,AFG,AF1302,AF13,January,2017,0,0,33.773795,69.339813
Afghanistan,Baghlan,Firing Wa Gharu,AFG,AF0915,AF09,February,2017,0,0,36.148827,69.6841881
Afghanistan,Paktia,Sayyid Karam,AFG,AF1306,AF13,February,2017,0,0,33.712446,69.479727
Afghanistan,Khost,Baak,AFG,AF1409,AF14,February,2017,0,0,33.4014634,69.8912294
Afghanistan,Nangarhar,Khugyani,AFG,AF0608,AF06,February,2017,3,1,34.231504,70.149404
Afghanistan,Zabul,Shinkai,AFG,AF2603,AF26,February,2017,0,0,31.919989,67.156133
Afghanistan,Takhar,Namak Ab,AFG,AF1806,AF18,February,2017,0,0,36.471508,69.714649
